Transaction Date,Type,Order,Card Brand,Card Source,Payout Status,Payout Date,Available On,Amount,Fee,Net
2026-03-30 13:38:21,charge,#10269,visa,online,in_transit,2026-04-01,2026-04-01,139.00,2.34,136.66
2026-03-30 13:42:31,charge,#10270,visa,online,in_transit,2026-04-01,2026-04-01,41.95,0.88,41.07
2026-03-30 13:48:09,charge,#10271,master,google_pay,in_transit,2026-04-01,2026-04-01,42.95,0.89,42.06
2026-03-30 14:17:33,charge,#10272,visa,apple_pay,in_transit,2026-04-01,2026-04-01,175.00,2.88,172.12
2026-03-30 15:20:31,charge,#10275,master,apple_pay,in_transit,2026-04-01,2026-04-01,303.00,4.80,298.20
2026-03-30 16:18:04,charge,#10276,visa,apple_pay,in_transit,2026-04-01,2026-04-01,283.95,4.51,279.44
2026-03-30 16:19:01,charge,#10277,visa,online,in_transit,2026-04-01,2026-04-01,298.25,4.72,293.53
2026-03-30 16:23:20,charge,#10278,visa,apple_pay,in_transit,2026-04-01,2026-04-01,50.95,1.01,49.94
2026-03-30 16:54:12,charge,#10279,visa,online,in_transit,2026-04-01,2026-04-01,99.00,1.74,97.26
2026-03-30 17:09:03,charge,#10281,visa,online,in_transit,2026-04-01,2026-04-01,424.00,6.61,417.39
2026-03-30 17:13:55,charge,#10282,visa,online,in_transit,2026-04-01,2026-04-01,218.00,3.52,214.48
2026-03-30 19:11:34,charge,#10286,master,online,in_transit,2026-04-01,2026-04-01,311.00,4.92,306.08
2026-03-30 19:16:39,charge,#10288,visa,online,in_transit,2026-04-01,2026-04-01,119.00,2.04,116.96
2026-03-30 19:18:48,charge,#10289,master,online,in_transit,2026-04-01,2026-04-01,307.00,4.86,302.14
2026-03-30 19:34:29,refund,#9322,master,online,in_transit,2026-04-01,2026-04-01,-90.40,0.00,-90.40
2026-03-30 19:39:40,charge,#10291,master,online,in_transit,2026-04-01,2026-04-01,278.00,4.42,273.58
2026-03-30 19:44:01,charge,#10292,visa,online,in_transit,2026-04-01,2026-04-01,36.95,0.80,36.15
2026-03-30 19:54:15,charge,#10294,visa,google_pay,in_transit,2026-04-01,2026-04-01,41.95,0.88,41.07
2026-03-30 20:35:51,charge,#10296,visa,online,in_transit,2026-04-01,2026-04-01,81.95,1.48,80.47
2026-03-30 20:43:28,charge,#10297,visa,online,in_transit,2026-04-01,2026-04-01,123.00,2.10,120.90
2026-03-30 20:57:32,charge,#10298,master,online,in_transit,2026-04-01,2026-04-01,184.95,3.02,181.93
2026-03-30 21:15:58,charge,#10299,master,online,in_transit,2026-04-01,2026-04-01,357.00,5.60,351.40
2026-03-30 21:24:55,charge,#10300,visa,online,in_transit,2026-04-01,2026-04-01,249.00,3.98,245.02
2026-03-30 21:27:06,charge,#10301,master,google_pay,in_transit,2026-04-01,2026-04-01,451.00,7.02,443.98
2026-03-30 21:31:14,charge,#10302,master,online,in_transit,2026-04-01,2026-04-01,139.00,2.34,136.66
2026-03-30 21:44:14,charge,#10303,visa,online,in_transit,2026-04-01,2026-04-01,416.00,6.49,409.51
2026-03-30 21:48:14,charge,#10304,visa,apple_pay,in_transit,2026-04-01,2026-04-01,24.00,0.61,23.39
2026-03-30 22:11:46,charge,#10306,visa,apple_pay,in_transit,2026-04-01,2026-04-01,99.00,1.74,97.26
2026-03-30 22:14:11,charge,#10307,american_express,online,in_transit,2026-04-01,2026-04-01,139.00,4.28,134.72
2026-03-30 22:20:38,charge,#10309,visa,online,in_transit,2026-04-01,2026-04-01,139.00,2.34,136.66
2026-03-30 22:32:19,charge,#10312,visa,online,in_transit,2026-04-01,2026-04-01,291.00,4.62,286.38
2026-03-30 22:39:04,charge,#10314,american_express,online,in_transit,2026-04-01,2026-04-01,102.00,3.21,98.79
2026-03-30 22:46:00,refund,#9947,visa,online,in_transit,2026-04-01,2026-04-01,-31.95,0.00,-31.95
2026-03-30 23:51:36,refund,#9657,visa,online,in_transit,2026-04-01,2026-04-01,-199.20,0.00,-199.20
2026-03-31 02:22:42,charge,#10322,visa,online,in_transit,2026-04-02,2026-04-02,564.00,8.71,555.29
2026-03-31 06:45:57,charge,#10328,american_express,online,in_transit,2026-04-02,2026-04-02,333.95,9.93,324.02
2026-03-31 07:10:01,charge,#10331,american_express,online,in_transit,2026-04-02,2026-04-02,60.15,1.99,58.16
2026-03-31 07:23:20,charge,#10333,master,online,in_transit,2026-04-02,2026-04-02,89.00,1.58,87.42
2026-03-31 08:52:06,charge,#10337,visa,online,in_transit,2026-04-02,2026-04-02,49.95,1.00,48.95
2026-03-31 08:54:09,charge,#10338,master,apple_pay,in_transit,2026-04-02,2026-04-02,209.00,3.38,205.62
2026-03-31 09:02:53,charge,#10339,visa,google_pay,in_transit,2026-04-02,2026-04-02,139.00,2.34,136.66
2026-03-31 09:11:34,charge,#10340,visa,online,in_transit,2026-04-02,2026-04-02,274.00,4.36,269.64
2026-03-31 10:22:20,charge,#10342,master,online,in_transit,2026-04-02,2026-04-02,73.95,1.36,72.59
2026-03-31 11:12:44,charge,#10344,visa,google_pay,in_transit,2026-04-02,2026-04-02,366.95,5.75,361.20
2026-03-31 11:28:51,charge,#10345,visa,google_pay,in_transit,2026-04-02,2026-04-02,538.00,8.32,529.68
2026-03-31 11:37:42,charge,#10347,visa,online,in_transit,2026-04-02,2026-04-02,73.95,1.36,72.59
2026-03-31 12:10:55,charge,#10349,visa,google_pay,in_transit,2026-04-02,2026-04-02,29.95,0.70,29.25
2026-03-31 12:26:10,charge,#10350,american_express,online,in_transit,2026-04-02,2026-04-02,33.95,1.23,32.72
2026-03-31 12:49:29,charge,#10351,american_express,google_pay,in_transit,2026-04-02,2026-04-02,226.95,6.83,220.12
2026-03-31 13:04:04,charge,#10352,visa,apple_pay,in_transit,2026-04-02,2026-04-02,458.00,7.12,450.88
2026-03-31 13:04:54,charge,#10353,visa,apple_pay,in_transit,2026-04-02,2026-04-02,307.00,4.86,302.14
2026-03-31 13:05:17,refund,#8997,master,online,in_transit,2026-04-02,2026-04-02,-103.95,0.00,-103.95
2026-03-31 13:46:36,charge,#10356,master,apple_pay,in_transit,2026-04-02,2026-04-02,82.00,1.48,80.52
2026-03-31 14:13:01,charge,#10357,american_express,apple_pay,in_transit,2026-04-02,2026-04-02,71.95,2.34,69.61
2026-03-31 14:23:56,charge,#10358,american_express,online,in_transit,2026-04-02,2026-04-02,29.95,1.12,28.83
2026-03-31 14:24:23,charge,#10359,master,apple_pay,in_transit,2026-04-02,2026-04-02,29.95,0.70,29.25
2026-03-31 14:59:00,charge,#10363,master,online,in_transit,2026-04-02,2026-04-02,132.00,2.23,129.77
2026-03-31 15:15:33,charge,#10364,visa,online,in_transit,2026-04-02,2026-04-02,427.00,6.66,420.34
2026-03-31 15:21:56,refund,#9090,visa,online,in_transit,2026-04-02,2026-04-02,-103.95,0.00,-103.95
2026-03-31 15:48:11,refund,#7923,visa,online,in_transit,2026-04-02,2026-04-02,-23.95,0.00,-23.95
2026-03-31 15:53:42,charge,#10365,visa,online,in_transit,2026-04-02,2026-04-02,89.00,1.58,87.42
2026-03-31 15:55:56,charge,#10366,master,apple_pay,in_transit,2026-04-02,2026-04-02,31.95,0.73,31.22
2026-03-31 16:06:30,charge,#10368,visa,online,in_transit,2026-04-02,2026-04-02,438.00,6.82,431.18
2026-03-31 16:23:20,charge,#10369,visa,apple_pay,in_transit,2026-04-02,2026-04-02,76.00,1.39,74.61
2026-03-31 17:21:55,charge,#10372,visa,online,in_transit,2026-04-02,2026-04-02,119.00,2.04,116.96
2026-03-31 18:06:36,charge,#10373,master,online,in_transit,2026-04-02,2026-04-02,89.00,1.58,87.42
2026-03-31 19:02:54,charge,#10379,american_express,online,in_transit,2026-04-02,2026-04-02,23.95,0.94,23.01
2026-03-31 19:03:38,charge,#10380,visa,apple_pay,in_transit,2026-04-02,2026-04-02,87.20,1.56,85.64
2026-03-31 19:27:42,charge,#10382,visa,online,in_transit,2026-04-02,2026-04-02,29.95,0.70,29.25
2026-03-31 19:32:51,charge,#10384,visa,online,in_transit,2026-04-02,2026-04-02,33.95,0.76,33.19
2026-03-31 19:34:57,charge,#10385,visa,online,in_transit,2026-04-02,2026-04-02,253.95,4.06,249.89
2026-03-31 19:39:36,charge,#10388,visa,apple_pay,in_transit,2026-04-02,2026-04-02,160.00,2.65,157.35
2026-03-31 19:56:10,charge,#10390,american_express,online,in_transit,2026-04-02,2026-04-02,178.00,5.41,172.59
2026-03-31 20:06:37,charge,#10393,visa,online,in_transit,2026-04-02,2026-04-02,150.95,2.51,148.44
2026-03-31 20:34:39,charge,#10395,visa,online,in_transit,2026-04-02,2026-04-02,28.95,0.68,28.27
2026-03-31 22:02:02,charge,#10403,master,online,in_transit,2026-04-02,2026-04-02,118.00,2.02,115.98
2026-03-31 22:11:14,charge,#10405,master,online,in_transit,2026-04-02,2026-04-02,220.95,3.56,217.39
2026-03-31 22:27:31,charge,#10406,visa,online,in_transit,2026-04-02,2026-04-02,217.00,3.50,213.50
2026-03-31 22:35:38,refund,#8036,visa,google_pay,in_transit,2026-04-02,2026-04-02,-67.23,0.00,-67.23
2026-03-31 23:21:08,charge,#10407,visa,online,in_transit,2026-04-02,2026-04-02,67.05,1.26,65.79
2026-03-31 23:51:49,charge,#10409,visa,apple_pay,in_transit,2026-04-02,2026-04-02,822.00,12.58,809.42
